id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12844696,Monthly - Midtown Shared 2BR/2BA Condo Master BR,69803195,Tracee And The Team,,District 21,36.15495,-86.79824,Private room,50,30,1,2016-08-01,0.02,4,56
12845496,Monthly - Midtown 2BR/2BA Condo with Free Parking,69803195,Tracee And The Team,,District 21,36.15562,-86.79983,Entire home/apt,100,30,0,,,4,76
12848733,Historic Luxury Penthouse on West End Ave,21491448,Nathan & Laura,,District 24,36.13245,-86.83207,Entire home/apt,150,30,8,2018-04-01,0.22,1,365
12853699,Beautifully Designed Nashville Home.,1542713,Brandon,,District 17,36.13748,-86.78712,Entire home/apt,499,2,84,2019-11-03,1.97,1,346
12868731,Beautiful 4BR/3B close to downtown Nashville!,30548787,Brett & Ellie,,District 16,36.11776,-86.74228,Entire home/apt,249,1,72,2019-10-20,1.74,2,5
12869710,MUSIC ROW House  - NEW BUILD!,16404561,Raj,,District 19,36.14843,-86.79115,Entire home/apt,749,2,10,2019-05-22,0.25,2,331
12872273,Clean & Classy in  Nashville-Fantastic Reviews,63529159,Rick,,District 8,36.23317,-86.74074,Entire home/apt,99,3,165,2019-11-18,3.90,1,334
12902998,Cool Modern Little Barn!,13756506,Rachael,,District 6,36.17974,-86.73745,Entire home/apt,89,30,84,2019-10-26,1.99,2,112
12905499,The Eastlake Room in 1940s East Nashville Bungalow,52607700,Meredith And Landon,,District 5,36.19364,-86.76208,Private room,67,2,89,2019-11-12,3.25,1,87
12910726,East Nashville home close to everything!,25371396,Angela,,District 5,36.18648,-86.77324,Entire home/apt,200,2,74,2019-11-17,1.74,1,51
12912043,BEAUTIFUL CONDO! 15 MIN WALK TO BROADWAY w/ Pool!,17145199,Brad,,District 19,36.1712,-86.78033,Entire home/apt,115,1,205,2019-11-10,4.79,7,186
12915598,Corner Condo in Midtown by Downtown & Vandy,28700466,Patrick,,District 21,36.15214,-86.80399,Entire home/apt,160,1,306,2019-11-12,7.13,12,0
12932740,Contemporary Home in Hope Gardens,28637435,Jeff,,District 19,36.17191,-86.79562,Entire home/apt,500,2,24,2019-11-11,1.92,2,162
12941574,"Private, Quiet Cottage Guesthouse",71093560,David,,District 13,36.11188,-86.69535,Entire home/apt,78,2,109,2019-10-07,2.60,1,310
12947489,Stunning Home in Prime South Nashville Location,71121672,Chuck & Susan,,District 17,36.13136,-86.78615,Entire home/apt,399,1,118,2019-09-29,2.82,1,0
12951332,12South Location,71155589,Elizabeth,,District 25,36.11177,-86.79263,Entire home/apt,325,2,50,2019-11-03,1.32,1,333
12951377,The Irish Rose Cottage,71156246,Nancy,,District 8,36.2243,-86.73042,Entire home/apt,230,2,25,2018-11-13,0.59,1,347
12952325,East Nashville Tiki Oasis,47980510,Kerry,,District 7,36.19977,-86.71111,Private room,80,2,91,2019-11-04,2.15,1,168
12964705,Heart of 12South,10916659,Ryan,,District 17,36.12618,-86.7879,Entire home/apt,130,2,28,2018-03-25,0.66,1,0
12971801,"East Nash upstairs loft! CLEAN, CUTE, & COMFY!",71373294,Kristie,,District 8,36.22316,-86.73091,Entire home/apt,119,2,262,2019-11-11,6.15,1,9
12986044,Highlands Area Residence,71370074,James,,District 34,36.09074,-86.86872,Private room,150,1,0,,,1,0
12990193,Downtown Riverfront Condo - 1st Ave - Walkable,69141260,Tommy,,District 19,36.1749,-86.78159,Entire home/apt,135,1,201,2019-11-03,4.70,3,359
12990616,Spacious Home in Beautiful South Nashville,35343359,Ezra & Jillian,,District 27,36.06376,-86.72876,Entire home/apt,75,2,12,2019-02-25,0.75,1,0
12996021,Downtown Nashville! Close Comfortable & Convenient,7204232,Byron,,District 19,36.17054,-86.79512,Entire home/apt,250,1,198,2019-11-17,4.76,1,110
13006899,Lovely 2bd 1bth w/Washer Dryer-C,59394057,Van,,District 21,36.17093,-86.81763,Entire home/apt,145,3,72,2019-10-28,1.79,2,88
13013170,Cozy Convenient East Nashville Home,7937766,Ashley,,District 7,36.21181,-86.72707,Entire home/apt,200,4,42,2019-10-28,1.02,1,0
13017638,Southern Hospitality In Spades!,71850546,Angie,,District 7,36.20182,-86.70886,Private room,72,1,559,2019-11-17,13.05,1,290
13019691,"Bungalow 5 mins to Airport, 10 to Downtown!",30777503,Kathy,,District 13,36.10635,-86.70434,Entire home/apt,129,1,118,2019-11-18,2.79,3,252
13019766,"3 Bedrm, 2 Bathrm • Near HONKY TONK ROW",6855810,UrbanNashville,,District 18,36.12437,-86.8043,Entire home/apt,125,2,138,2019-11-10,3.27,26,154
13030649,"The ""Blue Door"" House",43619886,Jimmy,,District 6,36.16442,-86.74683,Entire home/apt,225,3,2,2016-08-02,0.05,1,0
13039377,New and Convenient East Nashville Home,51609908,Chris&Hayley,,District 5,36.19592,-86.76483,Entire home/apt,200,2,7,2017-08-22,0.17,1,0
13044705,New clean modern townhome close to downtown!,28063824,Lori,,District 5,36.1934,-86.75771,Entire home/apt,250,5,104,2019-11-13,2.96,2,58
13052870,"Cute as a button, studio apartment",72255337,Ann,,District 15,36.15657,-86.68642,Entire home/apt,65,1,497,2019-11-16,11.68,1,62
13054944,Historic Renovated Cottage,11630928,Katie,,District 20,36.15899,-86.84434,Entire home/apt,99,1,150,2019-11-12,3.58,1,337
13058367,Perfect Location for CMA Fest in Nashville - Walk!,2897458,Matthew,,District 6,36.17177,-86.76333,Entire home/apt,550,5,0,,,1,0
13062894,Gorgeous renovated stone cottage,72361714,Alan,,District 7,36.22504,-86.72343,Entire home/apt,300,1,0,,,1,0
13064379,"VANDERBILT:  
Private Sunny Room 
DECKS: CITY VIEW",18836861,Dru,,District 18,36.1391,-86.81477,Private room,100,1,205,2019-11-10,4.79,3,349
13064758,"Center of it all-Location, Location, Location!",52349054,Carla,,District 15,36.15536,-86.66926,Entire home/apt,125,2,63,2019-11-10,1.49,1,343
13064961,Newly Renovated Charming Urban Condo,21634585,Nora,,District 17,36.1452,-86.78699,Entire home/apt,165,2,165,2019-11-04,3.89,5,273
13065298,Charming Historic Home,72392448,Daniel,,District 17,36.12905,-86.7758,Entire home/apt,650,4,0,,,1,0
13072867,Modern Home • Walk to 12South • Near Downtown,6855810,UrbanNashville,,District 17,36.1243,-86.77963,Entire home/apt,135,1,197,2019-11-13,4.72,26,150
13081350,"Parks, Restaurants, Grocery, 7 minute walk.",14761047,John,,District 24,36.12191,-86.84492,Entire home/apt,91,30,16,2019-06-18,0.40,3,359
13082953,Nashville RNR Lakeside Get-A-Way,17300719,Milo & Marla,,District 13,36.12628,-86.62996,Entire home/apt,175,2,81,2019-08-05,1.92,1,168
13082977,"Quiet East Nashville location, close to Downtown",9309381,Chris,,District 8,36.23215,-86.74422,Private room,75,2,12,2019-11-17,4.09,1,82
13085311,Hillsboro Village..1bd/1ba w/ Off Street Pk,4962747,Karyn And Paulo,,District 18,36.12703,-86.80724,Entire home/apt,57,30,88,2019-03-23,2.11,2,220
13096927,Welcome Musicians and Music Lovers!,72735613,Kate,,District 24,36.15131,-86.83385,Entire home/apt,125,2,107,2019-11-18,2.55,1,0
13098951,Beach House in Urban Island,3968661,Mario & Liz,,District 17,36.13007,-86.77625,Entire home/apt,125,1,266,2019-11-12,6.29,2,78
13100329,Hartford River Cottage,72780233,Bob,,District 7,36.24456,-86.70613,Entire home/apt,84,2,216,2019-11-11,5.13,1,23
13116217,Modern East Nashville Privacy near 5-Points & more,13815590,Bobby,,District 6,36.17638,-86.74019,Entire home/apt,109,2,148,2019-11-12,3.52,1,73
13116639,"8 Bed, 3,000 Sq Ft Charming Home in 12 South",27900673,Shaylee,,District 17,36.12833,-86.78088,Entire home/apt,700,3,48,2019-11-11,1.19,1,253
13124378,"Ordway Place, 5 Points, East Nashville",73044501,Timothy,,District 6,36.18121,-86.74829,Entire home/apt,175,2,117,2019-11-11,2.82,1,354
13130511,Longer Term Modern 2 bed/2.5 bath in Hip East Nashville,73124118,Derek & Steph,,District 8,36.21449,-86.73111,Entire home/apt,99,30,137,2019-11-12,3.25,1,364
13136382,"Couples Escape, Rare Private Rooftop, Blocks to Broadway.",21293271,Bree,,District 17,36.14837,-86.7664,Entire home/apt,249,1,182,2019-11-16,4.31,5,347
13139208,"Chez Bewer, private room,balcony, and bath.",73222963,Kirk,,District 20,36.15905,-86.8425,Private room,120,1,199,2019-10-21,4.70,2,352
13140304,Nations Neighborhood Bungalow,8794870,Frank,,District 20,36.15927,-86.85178,Entire home/apt,137,1,128,2019-10-27,3.04,4,348
13142265,Grand Ole Studio! Very Clean-Hi Speed Internet,15103989,Brett,,District 15,36.22066,-86.68544,Entire home/apt,78,2,146,2019-11-16,4.62,1,3
13149692,Wyndham Nashville 2 Bed/2 Bath Close to Opry land,27386585,Ty,,District 15,36.21963,-86.70455,Entire home/apt,220,3,0,,,1,0
13149842,"Downtown Southern Charmer, Unwind Minutes From Broadway.",21293271,Bree,,District 16,36.11197,-86.73363,Entire home/apt,330,1,83,2019-10-13,2.02,5,263
13153509,Stone Hall Private Guest Suite,73401538,Faye,,District 14,36.19225,-86.63998,Entire home/apt,94,1,178,2019-10-23,4.25,1,344
13154754,Private Room in Historic East Nashville Cottage,21813511,Veronica,,District 7,36.19496,-86.71041,Private room,110,1,0,,,2,0
13155029,The Percy Priest Lodge,27706872,Rod And Alexander,,District 14,36.15672,-86.63933,Entire home/apt,135,3,71,2019-11-07,1.70,2,104
13155567,Cozy Room in Historic East Nashville Cottage,21813511,Veronica,,District 7,36.19548,-86.7121,Private room,110,1,0,,,2,0
13164110,Contemporary Condo 1 Mile To Downtown Nashville!,4106213,Frederick,,District 19,36.16988,-86.7911,Entire home/apt,310,2,90,2019-11-03,2.69,1,0
13164780,Bohemian Rhapsody- 2 king bedrooms & a deck,21895643,Deidre,,District 17,36.13737,-86.78621,Entire home/apt,99,2,234,2019-11-02,5.66,4,93
13165476,"Private Studio Close to Everything, Vegan Friendly",1842128,Caitlin,,District 6,36.17162,-86.75289,Entire home/apt,69,2,11,2016-08-14,0.26,1,0
13165900,A Serene Getaway in the Heart of East Nashville,73542655,Laura,,District 7,36.21426,-86.72592,Entire home/apt,90,2,163,2019-11-16,4.18,2,140
13166153,Beautiful 2 Queen Beds E. Nashville,73542655,Laura,,District 7,36.21397,-86.7258,Entire home/apt,85,2,181,2019-11-17,4.69,2,140
13170218,Luxurious Home in Prime East Nashville Location,73591348,Madeline,,District 5,36.2004,-86.74205,Entire home/apt,189,1,80,2019-11-04,3.24,1,241
13170891,Monthly Rental - 2nd Room in Shared 2BR/2BA,69803195,Tracee And The Team,,District 21,36.15665,-86.79902,Private room,50,31,1,2018-08-05,0.06,4,131
13175670,Midtown Living: Simply Chic!,59734161,Reena & Richard,,District 21,36.1535,-86.80439,Entire home/apt,125,1,202,2019-10-20,5.74,4,128
13176145,Spacious Home Close to Everything!,73670150,Jerry,,District 15,36.15077,-86.66165,Entire home/apt,82,1,164,2019-11-17,3.89,1,72
13187494,Downtown Modern Weekday Home,18590753,Clare And Lee,,District 20,36.15812,-86.84362,Entire home/apt,155,1,160,2019-10-30,3.83,11,19
13187509,Downtown Modern Luxury,18590753,Clare And Lee,,District 20,36.15785,-86.84373,Entire home/apt,280,1,105,2019-11-03,2.52,11,214
13187523,Spacious Downtown Getaway,18590753,Clare And Lee,,District 20,36.15752,-86.84351,Entire home/apt,280,1,125,2019-10-13,3.01,11,202
13187539,Spacious Weekday Getaway Downtown,18590753,Clare And Lee,,District 20,36.15742,-86.84277,Entire home/apt,155,1,184,2019-11-01,4.39,11,11
13190076,Casa Pura Vida ~East Nashville 3BR/3BA Home,48083937,Cheryl,,District 5,36.20047,-86.74364,Entire home/apt,200,2,119,2019-11-03,2.99,2,342
13208859,"Nashville Shores Area, Priest Lake",74037752,Faye,,District 14,36.16975,-86.60178,Private room,60,1,13,2016-10-31,0.31,1,0
13208982,Urban Ecovillage East Nashville - 1 Room in House,2069988,Chrissy,,District 6,36.17646,-86.75586,Private room,100,2,25,2019-01-01,0.60,4,365
13219101,Lovely home near downtown in East Nashville,9038467,Jeff,,District 6,36.1867,-86.72659,Entire home/apt,127,1,82,2019-10-27,2.69,1,287
13221741,Cute & Cozy - Minutes from Downtown & Airport,38710717,Brian,,District 13,36.13112,-86.69626,Entire home/apt,119,2,159,2019-11-03,3.88,2,263
13222478,Craftsman Cottage Suite Only Minutes from Downtown,593556,Alece,,District 5,36.19692,-86.74343,Private room,111,1,50,2019-10-28,1.36,2,261
13235556,Fun & Modern 2 Bedroom Duplex w/ Arcade Machine!,74325125,Chloe & Joey,,District 26,36.08382,-86.7209,Entire home/apt,150,1,306,2019-11-11,7.31,1,90
13238821,"Cozy Studio near Vanderbilt, Music Row!",53382229,Rhonda,,District 18,36.12847,-86.80704,Entire home/apt,88,1,206,2019-11-19,4.91,4,334
13249863,Abner's Eastside Cottage,74508062,Sharon,,District 7,36.19959,-86.70417,Entire home/apt,115,2,141,2019-11-03,4.15,1,68
13250223,Long Term Rental Cozy bed for one person,11044654,Lilian,,District 29,36.07802,-86.6358,Private room,35,30,159,2018-06-10,3.76,3,257
13261158,West End/Vanderbilt/Midtown Apartment,32224476,Ben,,District 21,36.15001,-86.80589,Entire home/apt,199,2,50,2017-07-16,1.19,1,0
13272119,The Cape Jasmine. Songwriter's Bungalow. Bikes. Reviews.,57296357,Jana,,District 17,36.13607,-86.78362,Entire home/apt,750,1,277,2019-11-17,6.55,1,170
13274129,Downtown Luxury Home,74800443,Jason,,District 17,36.14349,-86.76187,Entire home/apt,225,2,117,2019-11-09,2.80,1,179
13275330,Eastside Enchantment,30799064,Angela And Joey,,District 6,36.16203,-86.75018,Entire home/apt,150,2,90,2019-11-03,2.16,1,79
13282387,3BR Home in Desirable Greenhills- 4 mi. from dwntn,74903847,Harlow,,District 25,36.11365,-86.84005,Entire home/apt,650,3,0,,,1,0
13282529,Downtown Nashville-- City Lights!,74905087,Jena,,District 24,36.14896,-86.82586,Entire home/apt,169,2,50,2019-10-06,1.21,2,173
13293782,Airy and Open Designer Retreat as Seen in Magazines,6675690,Isabeau And Shaun,,District 6,36.18982,-86.73627,Entire home/apt,347,2,68,2019-11-11,1.67,38,347
13295352,Belle Meade Highlands Living,75046104,Kirk,,District 34,36.09406,-86.87445,Entire home/apt,210,1,36,2019-04-27,1.15,1,0
13310358,Comfy Home in East Nashville,2537569,Rosana,,District 5,36.19477,-86.75237,Entire home/apt,175,3,26,2019-07-17,0.62,1,4
13313321,Cozy Cottage Near Airport/Downtown,65479494,Eva,,District 15,36.16568,-86.67754,Entire home/apt,139,2,66,2019-11-10,1.88,1,351
13332724,Riverfront Condo near the Heart of Downtown Nashville,40655596,Keny And Sarah,,District 19,36.17376,-86.77954,Entire home/apt,199,1,206,2019-10-29,5.22,2,164
13334722,Downtown Nashville Riverfront Condo,29624195,Mary Kathryn,,District 19,36.17282,-86.78076,Entire home/apt,125,1,149,2019-11-03,3.62,1,336
13342954,"Spacious, Tranquil & Convenient w/ FREE BREAKFAST!",36383134,Fawn,,District 15,36.15228,-86.66044,Entire home/apt,51,1,205,2019-11-03,10.85,1,31
13343152,New Townhome in the Heart of the City!,48954220,Molly,,District 18,36.13365,-86.80339,Entire home/apt,600,2,0,,,1,0
13343481,Come LIVE in Nashville!!,75594167,Larry,,District 3,36.27022,-86.76726,Entire home/apt,85,30,44,2017-12-26,1.06,1,0
13347276,East Nashville Bungalow,75640531,Lindsey,,District 7,36.20227,-86.73697,Entire home/apt,215,1,31,2017-07-02,0.75,1,0
13358603,Pool!  Rent a room (Queen Bed) with access to Pool,60918330,Michael,,District 12,36.16301,-86.59175,Private room,40,3,0,,,2,0
13361528,12 Minutes from Downtown- Room with Pool Access,60918330,Michael,,District 12,36.16427,-86.59063,Private room,60,2,2,2016-07-04,0.05,2,0
13361972,"Cozy house, 10min to downtown, walk to park",75818531,J.Paul,,District 20,36.15625,-86.8512,Private room,68,1,196,2019-11-16,4.68,2,74
13370525,Cute Apt next to Titans Stadium and DT,13245419,Allie,,District 6,36.16827,-86.76388,Entire home/apt,200,1,44,2018-05-20,1.07,1,0
13373315,Bohemian Rhapsody 12 South Nashville Cottage,1713655,Anna,,District 18,36.1235,-86.79227,Entire home/apt,549,3,17,2019-05-06,0.45,3,171
13374996,Country Home 15 minutes to Nashville,30777503,Kathy,,District 29,36.11266,-86.63874,Entire home/apt,97,1,102,2019-11-11,2.47,3,249
13380117,Cozy and Quaint at Nashville's Village by the Lake,76046195,Mari,,District 11,36.265,-86.64984,Private room,45,2,99,2019-10-13,2.46,2,294
13380259,"The Troubadour: Central, Upscale Location",34013549,Angie,,District 17,36.12553,-86.77826,Entire home/apt,135,31,78,2019-02-17,1.89,5,350
13388342,"ENTIRE HOME, 6 BEDS, NEAR DOWNTOWN w/G00GLE FIBER",76043551,Daniel,,District 20,36.15698,-86.86179,Entire home/apt,84,1,206,2019-11-03,5.01,1,85
13388926,Beautiful Townhome in the Nations,67746846,Emily,,District 20,36.1598,-86.85908,Entire home/apt,165,1,0,,,1,0
13389115,Walk to Bars+Restaurants! HUGE house 8 min to DT!,6675690,Isabeau And Shaun,,District 5,36.20102,-86.74279,Entire home/apt,400,2,83,2019-11-03,1.99,38,311
13396215,Charming Studio with Amazing Belmont Blvd Location,27325901,Ashley,,District 18,36.12984,-86.79558,Entire home/apt,109,2,251,2019-11-04,6.00,2,29
13398843,Cozy-Charming Apt in 12 South District,76251222,Imaan,,District 17,36.12245,-86.78506,Entire home/apt,79,1,240,2019-11-03,5.83,1,49
13399132,Four story home with great views,49907426,Alicia,,District 20,36.14478,-86.8668,Entire home/apt,500,3,123,2019-11-03,2.99,1,236
13410362,3BR East Nash Cottage Near Downtown,8241850,Benjamin,,District 5,36.19486,-86.76414,Entire home/apt,199,1,25,2017-01-22,0.60,1,0
13415408,Walkable West End neighborhood near Vanderbilt,18418738,Matt,,District 21,36.14134,-86.82165,Entire home/apt,70,30,19,2019-09-29,0.46,1,37
13415729,"Cozy, clean, comfortable home in West Nashville",73432656,Carolyn,,District 24,36.14027,-86.85269,Entire home/apt,114,30,16,2019-08-16,0.51,1,240
13417952,East Nashville Inglewood Bedroom,22364990,Jacqueline,,District 8,36.21972,-86.732,Private room,79,2,26,2019-10-27,0.63,1,20
13418321,Midtown Luxury Loft in Downtown Nashville,28700466,Patrick,,District 21,36.15216,-86.80607,Entire home/apt,180,1,326,2019-11-15,7.79,12,45
13418441,Awesome Midtown Loft in Downtown Nashville,28700466,Patrick,,District 21,36.15395,-86.80378,Entire home/apt,180,1,340,2019-11-10,8.20,12,41
13431977,Montgomery House - 3BR/2Bath,74589778,Craig & Kristy,,District 5,36.19721,-86.75422,Entire home/apt,245,1,67,2019-07-15,1.67,1,158
13436409,Cool and Comfy Downtown--Sleeps 5,11849086,Elite,,District 19,36.1689,-86.79607,Entire home/apt,120,1,180,2019-10-30,4.40,11,0
13436440,Comfy 2BR Downtown--Sleeps 6,11849086,Elite,,District 19,36.1708,-86.79679,Entire home/apt,112,1,209,2019-10-14,5.05,11,76
13444797,"3BR Home, Kid friendly, Beautiful neighborhood",76743426,Barbara,,District 24,36.1367,-86.82923,Entire home/apt,245,30,41,2018-06-25,1.00,1,269
13450649,The Quaint Coral Room at Bungalow Potter's,5478418,Stæven,,District 8,36.21541,-86.73352,Private room,44,2,113,2019-11-11,2.96,3,86
13477391,Luxury condo. Centennial park. Near downtown.,5018345,Brandon,,District 21,36.14931,-86.80603,Private room,69,1,0,,,1,0
13492372,"Private, Spacious Upstairs House",77328853,Joe,,District 18,36.13673,-86.81097,Entire home/apt,170,2,0,,,1,78
13493836,Spacious 4BR/2.5B Whole House near Downtown!,77349115,Daniel,,District 17,36.14266,-86.75948,Entire home/apt,299,3,35,2019-11-11,0.90,1,17
13496774,Explore 12 South from a Beautiful Carriage House,39298826,Bethany,,District 18,36.12176,-86.79088,Entire home/apt,159,2,335,2019-11-17,8.83,1,133
13496959,5th Avenue Apartment - Downtown Nashville,77401122,Courtney,,District 19,36.16779,-86.78371,Entire home/apt,169,2,1,2016-06-27,0.02,1,0
13505557,East Nashville: Private Entrance to Cozy 1BD/1BA,3946584,Ashley,,District 8,36.23023,-86.73114,Private room,80,1,174,2019-11-18,4.67,1,114
13509250,2ND FLOOR APARTMENT- EAST NASHVILLE,77320453,Imani,,District 5,36.1877,-86.76514,Entire home/apt,98,1,0,,,1,0
13509478,West end Private Home Fine location,77530941,Raven,,District 21,36.1475,-86.81976,Entire home/apt,275,2,0,,,1,0
13509713,Spacious Townhouse - Downtown Nashville,39323330,David,,District 19,36.15441,-86.77127,Entire home/apt,322,2,191,2019-11-03,4.57,6,274
13523365,Charming Nashville Cottage - 12 min downtown,126174,Karla,,District 7,36.20849,-86.72167,Entire home/apt,80,30,219,2019-10-07,5.38,41,177
